Name,Description,r-testis
ENSG00000075413.17,MARK3,0.164352623
ENSG00000198346.10,ZNF813,0.164349032
ENSG00000168124.2,OR1F1,0.164324013
ENSG00000165417.11,GTF2A1,0.164261904
ENSG00000140332.15,TLE3,0.16425097
ENSG00000086619.13,ERO1B,0.164225086
ENSG00000134326.11,CMPK2,0.164222968
ENSG00000136044.11,APPL2,0.16422135
ENSG00000130177.14,CDC16,0.164204499
ENSG00000166224.16,SGPL1,0.164194829
ENSG00000122872.8,ARL4AP1,0.164148942
ENSG00000165078.12,CPA6,0.16409492
ENSG00000254275.6,LINC00824,0.164062444
ENSG00000256019.1,TAS2R63P,0.164053937
ENSG00000262251.1,RP11-199F11.2,0.16404983
ENSG00000134184.12,GSTM1,0.164046828
ENSG00000256683.6,ZNF350,0.164028867
ENSG00000230730.1,AC074011.2,0.164012949
ENSG00000242428.5,C3orf67-AS1,0.163963023
ENSG00000254833.1,RP11-50B3.2,0.163950039
ENSG00000183431.11,SF3A3,0.163919209
ENSG00000251173.1,UCHL1-AS1,0.163863194
ENSG00000235376.5,RPEL1,0.163839193
ENSG00000261801.5,LOXL1-AS1,0.16383022
ENSG00000279071.1,RP11-83B20.3,0.163824334
ENSG00000261143.1,ADAMTS7P3,0.163781889
ENSG00000160688.18,FLAD1,0.16377799
ENSG00000230022.1,FNTAP2,0.163764853
ENSG00000241890.1,RPL13P4,0.16375492
ENSG00000233012.2,HDAC1P2,0.163720811
ENSG00000230489.1,VAV3-AS1,0.163665221
ENSG00000259644.1,RP11-680F8.4,0.16366327
ENSG00000088682.13,COQ9,0.163562558
ENSG00000236256.9,DIAPH2-AS1,0.163560217
ENSG00000113272.13,THG1L,0.163471874
ENSG00000233823.1,RP3-443C4.2,0.163469756
ENSG00000199562.1,RNU6-37P,0.163417948
ENSG00000223039.1,RN7SKP268,0.163406951
ENSG00000248155.1,WI2-89927D4.1,0.163399847
ENSG00000229723.1,LINC01054,0.163397351
ENSG00000267224.1,AC005498.4,0.163387351
ENSG00000240435.2,RPS12P27,0.163359738
ENSG00000248234.1,CTD-2108O9.4,0.163321289
ENSG00000273212.1,AC000068.10,0.163319072
ENSG00000280420.1,AC005355.3,0.163317354
ENSG00000148396.18,SEC16A,0.163285314
ENSG00000273311.1,DGCR11,0.163283401
ENSG00000140259.6,MFAP1,0.163251203
ENSG00000200953.1,Y_RNA,0.163230592
ENSG00000255021.1,RP11-536I6.2,0.16322823
ENSG00000253618.1,GRPEL2-AS1,0.163222097
ENSG00000205105.6,COX17P1,0.163193204
ENSG00000257568.1,RP11-863H1.1,0.163155818
ENSG00000188690.12,UROS,0.16314447
ENSG00000207008.1,SNORA54,0.163115527
ENSG00000185480.11,PARPBP,0.163099146
ENSG00000232852.1,CICP4,0.163081491
ENSG00000151276.23,MAGI1,0.163076419
ENSG00000225741.1,LL22NC03-88E1.17,0.163071342
ENSG00000088986.10,DYNLL1,0.163071126
ENSG00000180228.12,PRKRA,0.163053018
ENSG00000268583.1,CTC-453G23.8,0.163033622
ENSG00000254423.1,RP11-351I21.7,0.162981791
ENSG00000279636.2,LINC00216,0.162979941
ENSG00000124789.11,NUP153,0.162977878
ENSG00000010803.16,SCMH1,0.162974613
ENSG00000284600.1,RP11-755H23.1,0.162968615
ENSG00000259793.1,RP11-400N9.1,0.162908572
ENSG00000164114.18,MAP9,0.162897697
ENSG00000271208.1,RP1-142L7.8,0.162839661
ENSG00000154080.13,CHST9,0.162832867
ENSG00000146555.18,SDK1,0.162797585
ENSG00000227214.2,HCG15,0.162775634
ENSG00000226571.1,RP11-445F6.2,0.162774611
ENSG00000279583.1,RP11-368N21.5,0.162764254
ENSG00000181803.3,OR6S1,0.162748769
ENSG00000175606.10,TMEM70,0.162730265
ENSG00000139546.10,TARBP2,0.162708361
ENSG00000227123.1,RPL12P44,0.16269133
ENSG00000251596.1,HADHAP1,0.162674719
ENSG00000168546.10,GFRA2,0.162633901
ENSG00000033030.13,ZCCHC8,0.162589758
ENSG00000253620.2,AC144568.4,0.162551823
ENSG00000178462.11,TUBAL3,0.162531301
ENSG00000251372.5,LINC00499,0.162529746
ENSG00000273489.1,RP11-180C16.1,0.162525947
ENSG00000171217.5,CLDN20,0.162501591
ENSG00000213025.2,COX20P1,0.162373217
ENSG00000101266.17,CSNK2A1,0.162325034
ENSG00000244144.1,RP11-757F18.3,0.162283593
ENSG00000143776.18,CDC42BPA,0.162225129
ENSG00000271002.1,RP11-599B13.8,0.162189212
ENSG00000278931.1,bP-2189O9.2,0.162161332
ENSG00000272269.1,RP11-500C11.3,0.162137408
ENSG00000236583.1,AP004290.1,0.162027982
ENSG00000254213.2,FAM213AP2,0.16201929
ENSG00000213730.3,POLD2P1,0.161988438
ENSG00000267274.1,CTD-2006C1.12,0.161976629
ENSG00000138035.14,PNPT1,0.161903316
ENSG00000171533.11,MAP6,0.161890155
ENSG00000233030.2,RP11-196G18.3,0.161882667
ENSG00000125450.10,NUP85,0.161776197
ENSG00000198933.9,TBKBP1,0.161753568
ENSG00000272033.1,RP11-52A20.2,0.161718534
ENSG00000275481.1,RP11-474P2.6,0.161669059
ENSG00000155508.13,CNOT8,0.161663768
ENSG00000107625.12,DDX50,0.161552475
ENSG00000135297.15,MTO1,0.161534817
ENSG00000265907.1,RP11-737O24.2,0.161439325
ENSG00000274565.1,CTD-3035K23.7,0.161438824
ENSG00000253641.5,LINCR-0001,0.161341293
ENSG00000146386.7,ABRACL,0.161320076
ENSG00000139508.14,SLC46A3,0.161308243
ENSG00000267749.1,CTC-265F19.1,0.161303235
ENSG00000259039.1,RP11-409I10.2,0.161278012
ENSG00000261729.1,GS1-204I12.4,0.161242813
ENSG00000123143.12,PKN1,0.161240628
ENSG00000250120.6,PCDHA10,0.161215879
ENSG00000170523.3,KRT83,0.161156517
ENSG00000258944.1,RP4-647C14.3,0.161127436
ENSG00000117569.18,PTBP2,0.161028704
ENSG00000277589.1,RP11-333J10.3,0.161021712
ENSG00000260385.1,RP11-450H6.3,0.160993488
ENSG00000176261.15,ZBTB8OS,0.160876068
ENSG00000242175.3,RN7SL127P,0.160796189
ENSG00000284595.1,MIR6785,0.160772651
ENSG00000216867.2,AC114776.1,0.160746964
ENSG00000270040.1,RP11-416A14.1,0.160742775
ENSG00000075292.18,ZNF638,0.160714841
ENSG00000240463.1,RPS19P3,0.160694602
ENSG00000033050.7,ABCF2,0.160664611
ENSG00000021776.10,AQR,0.160587253
ENSG00000228594.3,FNDC10,0.160553001
ENSG00000239650.4,GUSBP4,0.160551795
ENSG00000254298.1,CTB-17P3.4,0.160537046
ENSG00000170209.4,ANKK1,0.160522914
ENSG00000198492.15,YTHDF2,0.160502504
ENSG00000223716.2,RP11-113O24.3,0.160498382
ENSG00000279077.1,RP11-800A18.3,0.16048364
ENSG00000114631.10,PODXL2,0.160471964
ENSG00000274220.1,RP11-77K12.9,0.160448457
ENSG00000164109.13,MAD2L1,0.160443151
ENSG00000251578.1,TRBV21-1,0.160437318
ENSG00000233478.1,RP1-187B23.1,0.160434775
ENSG00000163602.10,RYBP,0.160403531
ENSG00000185024.16,BRF1,0.160391868
ENSG00000066279.17,ASPM,0.16032259
ENSG00000213791.4,RP11-941H19.2,0.160314909
ENSG00000105701.15,FKBP8,0.160263342
ENSG00000235007.2,RP11-344B5.4,0.160258958
ENSG00000231980.1,AC011899.10,0.160210244
ENSG00000270761.1,RP11-385F7.1,0.160164899
ENSG00000271412.1,PRR13P3,0.160143119
ENSG00000214331.8,RP11-252A24.2,0.160100883
ENSG00000272610.1,MAGI1-IT1,0.160080401
ENSG00000251609.2,SETP12,0.160058812
ENSG00000273353.1,CTA-268H5.12,0.160042737
ENSG00000259223.2,RP11-82L7.4,0.160040057
ENSG00000213467.4,HMGB1P37,0.159980797
ENSG00000184205.14,TSPYL2,0.159940529
ENSG00000168612.4,ZSWIM1,0.159924217
ENSG00000187097.12,ENTPD5,0.159902687
ENSG00000198586.13,TLK1,0.159870307
ENSG00000119599.16,DCAF4,0.159853823
ENSG00000243410.1,PSMD6-AS1,0.159832606
ENSG00000278892.1,RP11-183A22.3,0.159828847
ENSG00000235795.1,RP11-421L21.2,0.159795764
ENSG00000124097.7,HMGB1P1,0.159790741
ENSG00000263400.6,TMEM220-AS1,0.159790477
ENSG00000234459.1,AC002064.4,0.159762191
ENSG00000267710.6,AC006116.20,0.159750293
ENSG00000235718.8,MFRP,0.159646502
ENSG00000101098.12,RIMS4,0.159644169
ENSG00000175221.14,MED16,0.159636332
ENSG00000240823.3,RN7SL23P,0.159634031
ENSG00000260120.1,RP11-177B4.2,0.159584156
ENSG00000116299.16,KIAA1324,0.159583531
ENSG00000185527.11,PDE6G,0.159570464
ENSG00000244119.1,PDCL3P4,0.159544211
ENSG00000044459.14,CNTLN,0.159542036
ENSG00000078699.21,CBFA2T2,0.159537423
ENSG00000280163.1,CTC-277H1.6,0.15949296
ENSG00000162191.13,UBXN1,0.159455485
ENSG00000249407.1,IL20RB-AS1,0.159442272
ENSG00000128309.16,MPST,0.159395898
ENSG00000112578.9,BYSL,0.159342379
ENSG00000163646.10,CLRN1,0.159339988
ENSG00000185758.8,CLDN24,0.1593162
ENSG00000063244.12,U2AF2,0.159298764
ENSG00000272627.1,RP11-354E23.5,0.159294734
ENSG00000280020.1,CTD-2095E4.4,0.15926574
ENSG00000264589.2,MAPT-AS1,0.15926086
ENSG00000122515.14,ZMIZ2,0.15924458
ENSG00000161265.14,U2AF1L4,0.159199178
ENSG00000278924.1,RP11-227L6.1,0.159193295
ENSG00000107929.14,LARP4B,0.159172606
ENSG00000164654.15,MIOS,0.159170691
ENSG00000253299.1,RP11-316J7.4,0.159125959
ENSG00000227725.3,GCOM2,0.15903183
ENSG00000034693.14,PEX3,0.159009409
ENSG00000222726.1,RNU2-7P,0.158973462
ENSG00000264365.1,RP11-621L6.2,0.158970526
ENSG00000168806.7,LCMT2,0.158961936
ENSG00000258661.1,RP11-964E11.2,0.158849486
ENSG00000277952.1,RP11-90D4.4,0.158813589
ENSG00000206965.1,RNU6-5P,0.158774241
ENSG00000263574.1,CTD-2532D12.4,0.158762903
ENSG00000249180.1,CTC-506B8.1,0.158720414
ENSG00000250138.4,RP11-848G14.5,0.158704883
ENSG00000273983.1,HIST1H3G,0.15866562
ENSG00000104325.6,DECR1,0.158652079
ENSG00000105464.3,GRIN2D,0.158601844
ENSG00000105576.15,TNPO2,0.158594447
ENSG00000228466.1,TUBB4AP1,0.158552501
ENSG00000257624.1,RP1-128M12.3,0.158538429
ENSG00000236953.1,ZDHHC20-IT1,0.158533374
ENSG00000255860.3,RP11-807H22.6,0.158528445
ENSG00000144741.17,SLC25A26,0.158519046
ENSG00000271870.1,RP11-97C16.1,0.158509579
ENSG00000152475.6,ZNF837,0.158499589
ENSG00000266456.1,RP11-806L2.2,0.158470202
ENSG00000277218.1,RP11-500G10.5,0.158457721
ENSG00000234928.1,LINC01659,0.158448404
ENSG00000148331.11,ASB6,0.1584252
ENSG00000240069.1,GPAA1P1,0.158407587
ENSG00000275464.4,CH507-9B2.5,0.158405201
ENSG00000239503.1,MARK2P8,0.158393165
ENSG00000213079.9,SCAF8,0.158367661
ENSG00000263916.1,RP11-110H1.4,0.158338592
ENSG00000213071.11,LPAL2,0.158317845
ENSG00000232626.3,RP11-175B9.2,0.158304364
ENSG00000235472.1,EIF4A1P7,0.158303493
ENSG00000274080.1,CTA-315H11.2,0.158240924
ENSG00000241570.8,PAQR9-AS1,0.158233974
ENSG00000277089.4,AC069363.1,0.158233465
ENSG00000126952.16,NXF5,0.158228098
ENSG00000080603.16,SRCAP,0.158130535
ENSG00000234176.1,HSPA8P1,0.158079082
ENSG00000169570.9,DTWD2,0.158077172
ENSG00000253767.2,PCDHGA8,0.158077079
ENSG00000116747.12,TROVE2,0.158071386
ENSG00000206560.11,ANKRD28,0.1580648
ENSG00000203804.4,ADAMTSL4-AS1,0.158053852
ENSG00000165359.15,INTS6L,0.158025209
ENSG00000125945.14,ZNF436,0.157974992
ENSG00000100154.14,TTC28,0.157957674
ENSG00000196859.7,KRT39,0.157933112
ENSG00000218996.1,ARL4AP5,0.157878374
ENSG00000279221.1,RP11-543H23.1,0.157849959
ENSG00000159082.17,SYNJ1,0.157829923
ENSG00000278356.1,RP11-372B4.3,0.157783421
ENSG00000164134.12,NAA15,0.157774201
ENSG00000138459.8,SLC35A5,0.15777377
ENSG00000245571.6,AP001258.4,0.157762041
ENSG00000141551.14,CSNK1D,0.157737931
ENSG00000235002.1,RP11-157D18.2,0.157732833
ENSG00000047188.15,YTHDC2,0.157689135
ENSG00000117407.16,ARTN,0.157683875
ENSG00000225549.3,RP11-210H10__A.1,0.157638276
ENSG00000255538.1,OR10V2P,0.157628943
ENSG00000261366.1,MANEA-AS1,0.157627974
ENSG00000078081.7,LAMP3,0.157621497
ENSG00000125999.10,BPIFB1,0.157604382
ENSG00000090534.17,THPO,0.15755945
ENSG00000091483.6,FH,0.157517886
ENSG00000169018.5,FEM1B,0.15750336
ENSG00000267761.3,CTD-2130O13.1,0.157495701
ENSG00000012660.13,ELOVL5,0.157476429
ENSG00000267219.1,AC010504.2,0.157465674
ENSG00000180787.5,ZFP3,0.157465049
ENSG00000133393.12,FOPNL,0.157445146
ENSG00000215447.7,BX322557.10,0.157442665
ENSG00000167625.10,ZNF526,0.157433167
ENSG00000243312.3,RP11-397E7.1,0.157418082
ENSG00000144468.16,RHBDD1,0.157401746
ENSG00000226396.1,RP5-1056L3.3,0.157267103
ENSG00000187889.12,C1orf168,0.157225035
ENSG00000152082.13,MZT2B,0.157213268
ENSG00000148459.15,PDSS1,0.157180055
ENSG00000141002.19,TCF25,0.157174534
ENSG00000204227.4,RING1,0.157147018
ENSG00000278637.1,HIST1H4A,0.157144003
ENSG00000013573.16,DDX11,0.157123732
ENSG00000252680.1,RNA5SP449,0.157106854
ENSG00000060688.12,SNRNP40,0.157101837
ENSG00000134453.15,RBM17,0.15709039
ENSG00000166938.12,DIS3L,0.157068147
ENSG00000156466.9,GDF6,0.157021179
ENSG00000132603.13,NIP7,0.157013129
ENSG00000233593.8,RP4-665J23.1,0.157004103
ENSG00000103160.11,HSDL1,0.156988411
ENSG00000213742.6,ZNF337-AS1,0.156980723
ENSG00000279863.1,RP11-521C22.2,0.156961634
ENSG00000249550.6,LINC01234,0.156942843
ENSG00000221953.5,C1orf229,0.156893795
ENSG00000106628.10,POLD2,0.156856987
ENSG00000259081.1,RP11-488C13.6,0.156841665
ENSG00000240051.1,RPL23AP10,0.156828001
ENSG00000228302.2,RP11-186N15.3,0.156821526
ENSG00000272995.1,RP11-362J17.1,0.156742069
ENSG00000189308.10,LIN54,0.156739637
ENSG00000125354.22,06-Sep,0.156737967
ENSG00000185420.18,SMYD3,0.156727651
ENSG00000205274.3,TRBV20OR9-2,0.156628727
ENSG00000182484.15,WASH6P,0.156609031
ENSG00000155393.12,HEATR3,0.156595136
ENSG00000162076.12,FLYWCH2,0.156536075
ENSG00000171045.14,TSNARE1,0.156526171
ENSG00000274383.1,CTD-2017F17.2,0.15649406
ENSG00000248227.1,RP11-83C7.1,0.156468042
ENSG00000270591.1,RP11-73M18.11,0.156461598
ENSG00000188636.3,LDOC1L,0.156426505
ENSG00000250893.1,RP11-588L15.2,0.15638706
ENSG00000135845.9,PIGC,0.156373934
ENSG00000263513.5,FAM72C,0.156369942
ENSG00000235105.1,RP11-329A14.1,0.156338549
ENSG00000105700.10,KXD1,0.156285259
ENSG00000116641.17,DOCK7,0.15625688
ENSG00000180626.9,ZNF594,0.156253076
ENSG00000075188.8,NUP37,0.156245747
ENSG00000231170.5,AC002451.3,0.156241508
ENSG00000234028.3,AC062029.1,0.156224031
ENSG00000101441.4,CST4,0.156221656
ENSG00000203325.3,RP11-277A4.4,0.156215538
ENSG00000243296.1,RP11-779P15.1,0.15620871
ENSG00000188660.3,LINC00319,0.156142758
ENSG00000097033.14,SH3GLB1,0.156114884
ENSG00000267372.2,AC005330.2,0.156046274
ENSG00000138623.9,SEMA7A,0.156039967
ENSG00000187801.14,ZFP69B,0.156035886
ENSG00000226312.7,CFLAR-AS1,0.155990979
ENSG00000196792.11,STRN3,0.155985077
ENSG00000224506.2,RP1-293L8.2,0.155956992
ENSG00000188681.11,TEKT4P2,0.155934152
ENSG00000278590.1,RN7SL113P,0.15587313
ENSG00000172977.12,KAT5,0.155867585
ENSG00000229334.1,AC046143.3,0.155827889
ENSG00000078237.6,TIGAR,0.155822886
ENSG00000275812.1,RP4-697K14.15,0.155739277
ENSG00000279853.1,RP5-844F9.1,0.155645909
ENSG00000261094.2,RP11-355O1.11,0.155617917
ENSG00000268472.2,RP11-356J5.13,0.155566185
ENSG00000156282.4,CLDN17,0.155532261
ENSG00000207607.3,MIR200A,0.155522783
ENSG00000204060.6,FOXO6,0.155498448
ENSG00000240877.3,RN7SL521P,0.155399159
ENSG00000237422.1,RP11-305L7.3,0.155386501
ENSG00000147316.12,MCPH1,0.15536688
ENSG00000232774.7,FLJ22447,0.155336459
ENSG00000118482.11,PHF3,0.155254542
ENSG00000274461.1,RP11-323P17.2,0.155229503
ENSG00000245384.1,CXXC4-AS1,0.155221898
ENSG00000169902.13,TPST1,0.155146077
ENSG00000260257.2,RP5-1085F17.3,0.155100648
ENSG00000236745.2,YRDCP2,0.155096281
ENSG00000186842.4,LINC00846,0.155092514
ENSG00000226977.1,HMGN1P24,0.155059938
ENSG00000259581.3,TYRO3P,0.154999768
ENSG00000166971.16,AKTIP,0.154993908
ENSG00000275409.1,RP11-131L12.4,0.154992384
ENSG00000229957.1,RP5-998H6.2,0.154944865
ENSG00000234682.1,VDAC2P4,0.154915272
ENSG00000279428.1,RP11-258F1.2,0.154859788
ENSG00000256564.1,RP11-424M22.3,0.154814809
ENSG00000110619.17,CARS,0.154765928
ENSG00000114405.10,C3orf14,0.154725431
ENSG00000135521.8,LTV1,0.154572181
ENSG00000251128.1,WWC2-AS1,0.154515059
ENSG00000185155.11,MIXL1,0.154441808
ENSG00000265666.1,RARA-AS1,0.154396382
ENSG00000196290.14,NIF3L1,0.15438139
ENSG00000141198.14,TOM1L1,0.15435329
ENSG00000250012.1,RP11-124N2.1,0.154299537
ENSG00000124782.19,RREB1,0.154264168
ENSG00000224431.1,AC063976.7,0.15423653
ENSG00000144909.7,OSBPL11,0.154195516
ENSG00000198342.9,ZNF442,0.154128712
ENSG00000104133.14,SPG11,0.154100933
ENSG00000102893.15,PHKB,0.154091139
ENSG00000027001.9,MIPEP,0.154086771
ENSG00000262769.1,RP11-1113L8.1,0.154086711
ENSG00000175467.14,SART1,0.154059732
ENSG00000183784.6,C9orf66,0.154038137
ENSG00000141867.17,BRD4,0.153905114
ENSG00000270554.1,RP11-225N10.3,0.153878225
ENSG00000175938.6,ORAI3,0.153850588
ENSG00000237484.5,LINC01684,0.153846665
ENSG00000236753.5,MKLN1-AS,0.153829239
ENSG00000271849.1,CTC-332L22.1,0.153807437
ENSG00000232063.1,RP11-307E17.8,0.153802303
ENSG00000204420.8,MPIG6B,0.153788306
ENSG00000110628.13,SLC22A18,0.153722351
ENSG00000257004.1,RP11-180M15.3,0.153677812
ENSG00000116106.11,EPHA4,0.15365627
ENSG00000236114.1,RP11-517P14.7,0.153651685
ENSG00000153094.22,BCL2L11,0.153633063
ENSG00000280239.1,CTB-50L17.8,0.153603042
ENSG00000272145.1,NFYC-AS1,0.153601211
ENSG00000226328.6,NUP50-AS1,0.153568061
ENSG00000240225.10,ZNF542P,0.153534294
ENSG00000136536.14,07-Mar,0.15352959
ENSG00000254084.1,KB-1930G5.4,0.153522815
ENSG00000223432.1,RP11-62L18.3,0.153461181
ENSG00000224223.1,VSTM2A-OT1,0.153453724
ENSG00000260634.1,RP11-521O16.1,0.153453693
ENSG00000139220.16,PPFIA2,0.153452794
ENSG00000006062.14,MAP3K14,0.153446234
ENSG00000269570.2,CMB9-55A18.1,0.153406596
ENSG00000090520.11,DNAJB11,0.153317322
ENSG00000235859.5,AC006978.6,0.153277415
ENSG00000159398.15,CES5A,0.153222593
ENSG00000214062.5,RPL7P17,0.153164835
ENSG00000196277.15,GRM7,0.153157745
ENSG00000103852.12,TTC23,0.153157133
ENSG00000103479.15,RBL2,0.153097616
ENSG00000196586.13,MYO6,0.153085516
ENSG00000267016.1,RP11-75C10.9,0.152959206
ENSG00000106635.7,BCL7B,0.152950229
ENSG00000245711.2,NADK2-AS1,0.152879483
ENSG00000110888.17,CAPRIN2,0.152865621
ENSG00000205581.10,HMGN1,0.152860864
ENSG00000230836.1,LINC01293,0.152832311
ENSG00000272533.1,SNORA28,0.152830083
ENSG00000155256.17,ZFYVE27,0.152777493
ENSG00000265100.1,RP11-147L13.2,0.152776085
ENSG00000163673.7,DCLK3,0.152757331
ENSG00000227057.9,WDR46,0.152711146
ENSG00000274460.1,CTD-2649C14.2,0.15265678
ENSG00000075399.13,VPS9D1,0.152644141
ENSG00000279943.1,FLJ38576,0.152626247
ENSG00000271830.1,RP11-1C8.7,0.15257793
ENSG00000197951.8,ZNF71,0.152559696
ENSG00000165521.15,EML5,0.15244021
ENSG00000132406.11,TMEM128,0.15232418
ENSG00000270030.1,RP11-326C3.13,0.152308628
ENSG00000228050.1,TOP3BP1,0.152280964
ENSG00000115966.16,ATF2,0.152241111
ENSG00000258844.1,RP11-259K15.2,0.152179446
ENSG00000205644.5,CTD-2375G15.1,0.152169565
ENSG00000186867.10,QRFPR,0.152143822
ENSG00000279957.1,RP11-141B14.2,0.152120945
ENSG00000250651.1,PABPC1P7,0.152082305
ENSG00000256995.6,RP11-114G22.1,0.152063718
ENSG00000055609.17,KMT2C,0.152003052
ENSG00000085978.21,ATG16L1,0.151941354
ENSG00000269743.2,SLC25A53,0.151888272
ENSG00000066739.11,ATG2B,0.151869694
ENSG00000263508.5,RP11-963H4.3,0.151831442
ENSG00000237931.1,CLIC4P3,0.151803172
ENSG00000174928.15,C3orf33,0.151750214
ENSG00000227036.6,LINC00511,0.151740581
ENSG00000277948.1,uc_338,0.151708213
ENSG00000231165.3,TRBV26OR9-2,0.151705515
ENSG00000230368.2,FAM41C,0.151700493
ENSG00000106399.11,RPA3,0.151697428
ENSG00000273551.1,RP11-616M22.11,0.151617777
ENSG00000125741.4,OPA3,0.151504565
ENSG00000198646.13,NCOA6,0.151503636
ENSG00000233830.2,EIF4HP1,0.151483935
ENSG00000267136.1,RP11-53B2.3,0.151481761
ENSG00000148690.11,FRA10AC1,0.151461258
ENSG00000087995.15,METTL2A,0.151423586
ENSG00000260337.3,RP11-386M24.6,0.151345541
ENSG00000233363.1,AC006019.4,0.151342589
ENSG00000230175.1,RP11-466F5.3,0.151246686
ENSG00000159720.11,ATP6V0D1,0.151196554
ENSG00000236603.2,RANP1,0.151184918
ENSG00000274797.1,RP11-407N8.5,0.151174537
ENSG00000136875.12,PRPF4,0.151153969
ENSG00000168283.13,BMI1,0.151144839
ENSG00000278383.1,RP4-694B14.8,0.151142346
ENSG00000269918.1,AF131215.9,0.15111213
ENSG00000273018.5,CTD-2303H24.2,0.151101524
ENSG00000179134.15,SAMD4B,0.151013004
ENSG00000065883.14,CDK13,0.150950514
ENSG00000269946.1,RP11-2B6.3,0.15094999
ENSG00000269564.1,AC008753.4,0.150942614
ENSG00000238286.1,SLC35E1P1,0.150886361
ENSG00000198208.11,RPS6KL1,0.150863372
ENSG00000196263.7,ZNF471,0.150840096
ENSG00000268884.1,CTD-2550O8.7,0.15083886
ENSG00000245275.7,SAP30L-AS1,0.150730312
ENSG00000254936.4,AF131215.3,0.150694977
ENSG00000109321.10,AREG,0.150628556
ENSG00000240739.1,RP11-69M1.1,0.150567359
ENSG00000143469.18,SYT14,0.150547145
ENSG00000115484.14,CCT4,0.150523478
ENSG00000136463.7,TACO1,0.150476901
ENSG00000112486.15,CCR6,0.15038628
ENSG00000107611.14,CUBN,0.150280437
ENSG00000069943.9,PIGB,0.150246452
ENSG00000250969.1,RP11-364L4.3,0.150231276
ENSG00000225438.1,KRT41P,0.150169456
ENSG00000141026.5,MED9,0.150148746
ENSG00000267590.1,NDUFA3P1,0.150144896
ENSG00000240023.1,RP11-561B11.1,0.150101934
ENSG00000067334.13,DNTTIP2,0.150095477
ENSG00000083544.13,TDRD3,0.150081581
ENSG00000100191.5,SLC5A4,0.1500698
ENSG00000172062.16,SMN1,0.150067275
ENSG00000166483.10,WEE1,0.15005451
ENSG00000267265.5,CTC-550B14.7,0.150042065
ENSG00000271780.1,RP11-1017G21.5,0.149953181
ENSG00000236890.2,XXbac-B476C20.11,0.14992561
ENSG00000259856.1,RAB43P1,0.149921479
ENSG00000113212.6,PCDHB7,0.149906115
ENSG00000268510.1,IFNL3P1,0.149886202
ENSG00000115464.14,USP34,0.149881317
ENSG00000010256.10,UQCRC1,0.149861394
ENSG00000276023.4,DUSP14,0.149837062
ENSG00000100417.11,PMM1,0.149748325
ENSG00000141252.19,VPS53,0.149733012
ENSG00000230387.2,RP4-737E23.2,0.149725184
ENSG00000147789.15,ZNF7,0.14971096
ENSG00000228802.1,AC073641.2,0.149702973
ENSG00000158290.16,CUL4B,0.149688356
ENSG00000277595.1,RP11-946P6.6,0.14968646
ENSG00000255621.1,RP11-377D9.3,0.149660874
ENSG00000240652.1,RP11-832N8.1,0.149636834
ENSG00000257522.5,RP11-562L8.1,0.149623371
ENSG00000176105.13,YES1,0.149623079
ENSG00000237371.1,RP13-152O15.5,0.149605817
ENSG00000187747.2,OR52B6,0.149588884
ENSG00000138442.9,WDR12,0.149468099
ENSG00000151422.12,FER,0.149451641
ENSG00000145632.14,PLK2,0.149401831
ENSG00000077044.10,DGKD,0.149395969
ENSG00000259632.2,RP11-56B16.1,0.14939295
ENSG00000101391.20,CDK5RAP1,0.149359616
ENSG00000179314.13,WSCD1,0.149347666
ENSG00000240634.1,RP11-1348G14.1,0.149309449
ENSG00000168944.15,CEP120,0.149283306
ENSG00000258856.2,CTD-2325K12.1,0.149278183
ENSG00000053108.16,FSTL4,0.149114183
ENSG00000277744.1,CTC-435M10.12,0.149111272
ENSG00000279796.1,RP11-317F20.3,0.149073235
ENSG00000257252.5,RP11-486A14.2,0.149048143
ENSG00000130638.16,ATXN10,0.149037931
ENSG00000237596.6,RP13-143G15.4,0.149010418
ENSG00000254270.1,ERHP1,0.148985232
ENSG00000236536.1,AC003986.7,0.14898403
ENSG00000230798.5,FOXD3-AS1,0.148977907
ENSG00000100908.13,EMC9,0.148930445
ENSG00000007402.11,CACNA2D2,0.148917961
ENSG00000263276.1,RP11-96D1.10,0.148908708
